2023/10/30/7:57:11.561233,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.571291,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.581401,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.591490,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.601590,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.611811,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.621912,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.632002,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.642086,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.652189,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.662285,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.672392,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.682502,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.692602,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.702722,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.712842,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.722948,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.733047,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.743152,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.753262,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.763348,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.773503,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.783600,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.793704,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.803805,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.813925,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.824026,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.834122,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.844247,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.854338,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.864438,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.874552,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.884648,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.894751,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.904856,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.914957,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.925054,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.935157,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.945254,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.955335,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.965420,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.975489,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.985569,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.995646,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:11.5726,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.15831,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.25914,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.36007,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.46106,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.56203,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.66308,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.76431,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.86529,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.96630,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.106729,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.116891,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.126991,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.137083,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.147174,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.157397,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.167677,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.177919,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.188075,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.198312,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.208550,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.218779,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.228985,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.239193,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.249416,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.259663,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.269900,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.280141,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.290369,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
2023/10/30/7:57:12.300608,0,0,0,0,0,0,0,0.00,0.00,0,0,00,0,0,0,0,0,0.00,0.000,0,0,0,0.00,0,0.00,0,0,0.00,0.000.000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,
